horizon,diff_index,real_hardware,acc,ins
6,2,fake_lima2,0.951,-1
6,3,fake_lima2,0.874,-1
6,4,fake_lima2,0.943,-1
6,5,fake_lima2,0.057,-1
6,6,fake_lima2,0.031,-1
6,7,fake_lima2,0.031,-1
6,0,fake_rome0,0.982,-1
6,1,fake_rome0,0.983,-1
6,2,fake_rome0,0.946,-1
6,3,fake_rome0,0.93,-1
6,4,fake_rome0,0.95,-1
6,5,fake_rome0,0.055,-1
6,6,fake_rome0,0.017,-1
6,7,fake_rome0,0.019,-1
6,0,fake_rome1,0.982,-1
6,1,fake_rome1,0.981,-1
6,2,fake_rome1,0.961,-1
6,3,fake_rome1,0.946,-1
6,4,fake_rome1,0.959,-1
6,5,fake_rome1,0.041,-1
6,6,fake_rome1,0.016,-1
6,7,fake_rome1,0.018,-1
6,0,fake_rome2,0.986,-1
6,1,fake_rome2,0.989,-1
6,2,fake_rome2,0.969,-1
6,3,fake_rome2,0.943,-1
6,4,fake_rome2,0.972,-1
6,5,fake_rome2,0.029,-1
6,6,fake_rome2,0.014,-1
6,7,fake_rome2,0.012,-1
6,0,fake_manila0,0.978,-1
6,1,fake_manila0,0.976,-1
6,2,fake_manila0,0.958,-1
6,3,fake_manila0,0.94,-1
6,4,fake_manila0,0.959,-1
6,5,fake_manila0,0.039,-1
6,6,fake_manila0,0.023,-1
6,7,fake_manila0,0.022,-1
6,0,fake_manila1,0.984,-1
6,1,fake_manila1,0.979,-1
6,2,fake_manila1,0.964,-1
6,3,fake_manila1,0.913,-1
6,4,fake_manila1,0.96,-1
6,5,fake_manila1,0.039,-1
6,6,fake_manila1,0.018,-1
6,7,fake_manila1,0.015,-1
6,0,fake_manila2,0.982,-1
6,1,fake_manila2,0.986,-1
6,2,fake_manila2,0.973,-1
6,3,fake_manila2,0.944,-1
6,4,fake_manila2,0.972,-1
6,5,fake_manila2,0.028,-1
6,6,fake_manila2,0.014,-1
6,7,fake_manila2,0.013,-1
6,0,fake_santiago0,0.99,-1
6,1,fake_santiago0,0.989,-1
6,2,fake_santiago0,0.973,-1
6,3,fake_santiago0,0.962,-1
6,4,fake_santiago0,0.976,-1
6,5,fake_santiago0,0.025,-1
6,6,fake_santiago0,0.011,-1
6,7,fake_santiago0,0.01,-1
6,0,fake_santiago1,0.989,-1
6,1,fake_santiago1,0.988,-1
6,2,fake_santiago1,0.977,-1
6,3,fake_santiago1,0.96,-1
6,4,fake_santiago1,0.978,-1
6,5,fake_santiago1,0.023,-1
6,6,fake_santiago1,0.011,-1
6,7,fake_santiago1,0.007,-1
6,0,fake_santiago2,0.992,-1
6,1,fake_santiago2,0.994,-1
6,2,fake_santiago2,0.971,-1
6,3,fake_santiago2,0.97,-1
6,4,fake_santiago2,0.97,-1
6,5,fake_santiago2,0.027,-1
6,6,fake_santiago2,0.01,-1
6,7,fake_santiago2,0.006,-1
6,0,fake_bogota0,0.977,-1
6,1,fake_bogota0,0.979,-1
6,2,fake_bogota0,0.953,-1
6,3,fake_bogota0,0.941,-1
6,4,fake_bogota0,0.954,-1
6,5,fake_bogota0,0.044,-1
6,6,fake_bogota0,0.021,-1
6,7,fake_bogota0,0.019,-1
6,0,fake_bogota1,0.942,-1
6,1,fake_bogota1,0.941,-1
6,2,fake_bogota1,0.918,-1
6,3,fake_bogota1,0.899,-1
6,4,fake_bogota1,0.909,-1
6,5,fake_bogota1,0.086,-1
6,6,fake_bogota1,0.061,-1
6,7,fake_bogota1,0.06,-1
6,0,fake_bogota2,0.937,-1
6,1,fake_bogota2,0.942,-1
6,2,fake_bogota2,0.879,-1
6,3,fake_bogota2,0.86,-1
6,4,fake_bogota2,0.873,-1
6,5,fake_bogota2,0.12,-1
6,6,fake_bogota2,0.07,-1
6,7,fake_bogota2,0.064,-1
6,0,fake_ourense0,0.989,-1
6,1,fake_ourense0,0.988,-1
6,2,fake_ourense0,0.952,-1
6,3,fake_ourense0,0.94,-1
6,4,fake_ourense0,0.951,-1
6,5,fake_ourense0,0.047,-1
6,6,fake_ourense0,0.014,-1
6,7,fake_ourense0,0.016,-1
6,0,fake_ourense1,0.991,-1
6,1,fake_ourense1,0.988,-1
6,2,fake_ourense1,0.958,-1
6,3,fake_ourense1,0.941,-1
6,4,fake_ourense1,0.953,-1
6,5,fake_ourense1,0.042,-1
6,6,fake_ourense1,0.015,-1
6,7,fake_ourense1,0.013,-1
6,0,fake_ourense2,0.988,-1
6,1,fake_ourense2,0.984,-1
6,2,fake_ourense2,0.958,-1
6,3,fake_ourense2,0.933,-1
6,4,fake_ourense2,0.957,-1
6,5,fake_ourense2,0.04,-1
6,6,fake_ourense2,0.01,-1
6,7,fake_ourense2,0.013,-1
6,0,fake_yorktown0,0.959,-1
6,1,fake_yorktown0,0.959,-1
6,2,fake_yorktown0,0.907,-1
6,3,fake_yorktown0,0.879,-1
6,4,fake_yorktown0,0.899,-1
6,5,fake_yorktown0,0.089,-1
6,6,fake_yorktown0,0.036,-1
6,7,fake_yorktown0,0.037,-1
6,0,fake_yorktown1,0.97,-1
6,1,fake_yorktown1,0.971,-1
6,2,fake_yorktown1,0.941,-1
6,3,fake_yorktown1,0.921,-1
6,4,fake_yorktown1,0.938,-1
6,5,fake_yorktown1,0.062,-1
6,6,fake_yorktown1,0.027,-1
6,7,fake_yorktown1,0.035,-1
6,0,fake_yorktown2,0.922,-1
6,1,fake_yorktown2,0.926,-1
6,2,fake_yorktown2,0.828,-1
6,3,fake_yorktown2,0.793,-1
6,4,fake_yorktown2,0.842,-1
6,5,fake_yorktown2,0.15,-1
6,6,fake_yorktown2,0.074,-1
6,7,fake_yorktown2,0.075,-1
6,0,fake_yorktown3,0.942,-1
6,1,fake_yorktown3,0.938,-1
6,2,fake_yorktown3,0.86,-1
6,3,fake_yorktown3,0.805,-1
6,4,fake_yorktown3,0.859,-1
6,5,fake_yorktown3,0.148,-1
6,6,fake_yorktown3,0.062,-1
6,7,fake_yorktown3,0.062,-1
6,0,fake_yorktown4,0.974,-1
6,1,fake_yorktown4,0.971,-1
6,2,fake_yorktown4,0.959,-1
6,3,fake_yorktown4,0.925,-1
6,4,fake_yorktown4,0.959,-1
6,5,fake_yorktown4,0.048,-1
6,6,fake_yorktown4,0.024,-1
6,7,fake_yorktown4,0.022,-1
6,0,fake_yorktown5,0.725,-1
6,1,fake_yorktown5,0.728,-1
6,2,fake_yorktown5,0.8,-1
6,3,fake_yorktown5,0.557,-1
6,4,fake_yorktown5,0.791,-1
6,5,fake_yorktown5,0.206,-1
6,6,fake_yorktown5,0.271,-1
6,7,fake_yorktown5,0.277,-1
6,0,fake_essex0,0.964,-1
6,1,fake_essex0,0.966,-1
6,2,fake_essex0,0.956,-1
6,3,fake_essex0,0.894,-1
6,4,fake_essex0,0.953,-1
6,5,fake_essex0,0.045,-1
6,6,fake_essex0,0.034,-1
6,7,fake_essex0,0.033,-1
6,0,fake_essex1,0.976,-1
6,1,fake_essex1,0.98,-1
6,2,fake_essex1,0.97,-1
6,3,fake_essex1,0.916,-1
6,4,fake_essex1,0.962,-1
6,5,fake_essex1,0.036,-1
6,6,fake_essex1,0.024,-1
6,7,fake_essex1,0.024,-1
6,0,fake_essex2,0.971,-1
6,1,fake_essex2,0.963,-1
6,2,fake_essex2,0.931,-1
6,3,fake_essex2,0.91,-1
6,4,fake_essex2,0.935,-1
6,5,fake_essex2,0.07,-1
6,6,fake_essex2,0.032,-1
6,7,fake_essex2,0.041,-1
6,0,fake_vigo0,0.983,-1
6,1,fake_vigo0,0.984,-1
6,2,fake_vigo0,0.972,-1
6,3,fake_vigo0,0.936,-1
6,4,fake_vigo0,0.973,-1
6,5,fake_vigo0,0.024,-1
6,6,fake_vigo0,0.015,-1
6,7,fake_vigo0,0.019,-1
6,0,fake_vigo1,0.987,-1
6,1,fake_vigo1,0.985,-1
6,2,fake_vigo1,0.974,-1
6,3,fake_vigo1,0.935,-1
6,4,fake_vigo1,0.973,-1
6,5,fake_vigo1,0.026,-1
6,6,fake_vigo1,0.011,-1
6,7,fake_vigo1,0.015,-1
6,0,fake_vigo2,0.985,-1
6,1,fake_vigo2,0.987,-1
6,2,fake_vigo2,0.968,-1
6,3,fake_vigo2,0.954,-1
6,4,fake_vigo2,0.965,-1
6,5,fake_vigo2,0.035,-1
6,6,fake_vigo2,0.01,-1
6,7,fake_vigo2,0.009,-1
6,0,fake_burlington0,0.958,-1
6,1,fake_burlington0,0.962,-1
6,2,fake_burlington0,0.921,-1
6,3,fake_burlington0,0.894,-1
6,4,fake_burlington0,0.915,-1
6,5,fake_burlington0,0.09,-1
6,6,fake_burlington0,0.041,-1
6,7,fake_burlington0,0.032,-1
6,0,fake_burlington1,0.97,-1
6,1,fake_burlington1,0.966,-1
6,2,fake_burlington1,0.927,-1
6,3,fake_burlington1,0.904,-1
6,4,fake_burlington1,0.925,-1
6,5,fake_burlington1,0.076,-1
6,6,fake_burlington1,0.023,-1
6,7,fake_burlington1,0.027,-1
6,0,fake_burlington2,0.979,-1
6,1,fake_burlington2,0.973,-1
6,2,fake_burlington2,0.949,-1
6,3,fake_burlington2,0.925,-1
6,4,fake_burlington2,0.942,-1
6,5,fake_burlington2,0.057,-1
6,6,fake_burlington2,0.027,-1
6,7,fake_burlington2,0.022,-1
6,0,fake_quito0,0.937,-1
6,1,fake_quito0,0.931,-1
6,2,fake_quito0,0.929,-1
6,3,fake_quito0,0.88,-1
6,4,fake_quito0,0.93,-1
6,5,fake_quito0,0.067,-1
6,6,fake_quito0,0.07,-1
6,7,fake_quito0,0.068,-1
6,0,fake_quito1,0.966,-1
6,1,fake_quito1,0.964,-1
6,2,fake_quito1,0.957,-1
6,3,fake_quito1,0.913,-1
6,4,fake_quito1,0.959,-1
6,5,fake_quito1,0.043,-1
6,6,fake_quito1,0.038,-1
6,7,fake_quito1,0.038,-1
6,0,fake_quito2,0.935,-1
6,1,fake_quito2,0.933,-1
6,2,fake_quito2,0.926,-1
6,3,fake_quito2,0.852,-1
6,4,fake_quito2,0.93,-1
6,5,fake_quito2,0.071,-1
6,6,fake_quito2,0.062,-1
6,7,fake_quito2,0.066,-1
6,0,fake_london0,0.977,-1
6,1,fake_london0,0.976,-1
6,2,fake_london0,0.956,-1
6,3,fake_london0,0.879,-1
6,4,fake_london0,0.95,-1
6,5,fake_london0,0.043,-1
6,6,fake_london0,0.024,-1
6,7,fake_london0,0.022,-1
6,0,fake_london1,0.979,-1
6,1,fake_london1,0.982,-1
6,2,fake_london1,0.959,-1
6,3,fake_london1,0.887,-1
6,4,fake_london1,0.961,-1
6,5,fake_london1,0.039,-1
6,6,fake_london1,0.021,-1
6,7,fake_london1,0.02,-1
6,0,fake_london2,0.974,-1
6,1,fake_london2,0.975,-1
6,2,fake_london2,0.971,-1
6,3,fake_london2,0.936,-1
6,4,fake_london2,0.97,-1
6,5,fake_london2,0.026,-1
6,6,fake_london2,0.026,-1
6,7,fake_london2,0.029,-1
6,0,fake_jakarta0,0.986,-1
6,1,fake_jakarta0,0.985,-1
6,2,fake_jakarta0,0.975,-1
6,3,fake_jakarta0,0.941,-1
6,4,fake_jakarta0,0.971,-1
6,5,fake_jakarta0,0.027,-1
6,6,fake_jakarta0,0.018,-1
6,7,fake_jakarta0,0.014,-1
6,0,fake_jakarta1,0.986,-1
6,1,fake_jakarta1,0.985,-1
6,2,fake_jakarta1,0.973,-1
6,3,fake_jakarta1,0.947,-1
6,4,fake_jakarta1,0.973,-1
6,5,fake_jakarta1,0.026,-1
6,6,fake_jakarta1,0.011,-1
6,7,fake_jakarta1,0.013,-1
6,0,fake_jakarta2,0.977,-1
6,1,fake_jakarta2,0.976,-1
6,2,fake_jakarta2,0.955,-1
6,3,fake_jakarta2,0.949,-1
6,4,fake_jakarta2,0.952,-1
6,5,fake_jakarta2,0.038,-1
6,6,fake_jakarta2,0.028,-1
6,7,fake_jakarta2,0.021,-1
6,0,fake_jakarta3,0.974,-1
6,1,fake_jakarta3,0.973,-1
6,2,fake_jakarta3,0.95,-1
6,3,fake_jakarta3,0.913,-1
6,4,fake_jakarta3,0.95,-1
6,5,fake_jakarta3,0.047,-1
6,6,fake_jakarta3,0.03,-1
6,7,fake_jakarta3,0.031,-1
6,0,fake_jakarta4,0.985,-1
6,1,fake_jakarta4,0.985,-1
6,2,fake_jakarta4,0.963,-1
6,3,fake_jakarta4,0.926,-1
6,4,fake_jakarta4,0.965,-1
6,5,fake_jakarta4,0.044,-1
6,6,fake_jakarta4,0.017,-1
6,7,fake_jakarta4,0.018,-1
6,0,fake_oslo0,0.988,-1
6,1,fake_oslo0,0.984,-1
6,2,fake_oslo0,0.971,-1
6,3,fake_oslo0,0.971,-1
6,4,fake_oslo0,0.969,-1
6,5,fake_oslo0,0.029,-1
6,6,fake_oslo0,0.015,-1
6,7,fake_oslo0,0.01,-1
6,0,fake_oslo1,0.989,-1
6,1,fake_oslo1,0.989,-1
6,2,fake_oslo1,0.967,-1
6,3,fake_oslo1,0.972,-1
6,4,fake_oslo1,0.969,-1
6,5,fake_oslo1,0.03,-1
6,6,fake_oslo1,0.011,-1
6,7,fake_oslo1,0.009,-1
6,0,fake_oslo2,0.99,-1
6,1,fake_oslo2,0.985,-1
6,2,fake_oslo2,0.968,-1
6,3,fake_oslo2,0.968,-1
6,4,fake_oslo2,0.967,-1
6,5,fake_oslo2,0.035,-1
6,6,fake_oslo2,0.012,-1
6,7,fake_oslo2,0.011,-1
6,0,fake_oslo3,0.982,-1
6,1,fake_oslo3,0.986,-1
6,2,fake_oslo3,0.968,-1
6,3,fake_oslo3,0.972,-1
6,4,fake_oslo3,0.97,-1
6,5,fake_oslo3,0.031,-1
6,6,fake_oslo3,0.011,-1
6,7,fake_oslo3,0.013,-1
6,0,fake_oslo4,0.992,-1
6,1,fake_oslo4,0.989,-1
6,2,fake_oslo4,0.983,-1
6,3,fake_oslo4,0.979,-1
6,4,fake_oslo4,0.975,-1
6,5,fake_oslo4,0.027,-1
6,6,fake_oslo4,0.012,-1
6,7,fake_oslo4,0.012,-1
6,0,fake_perth0,0.989,-1
6,1,fake_perth0,0.989,-1
6,2,fake_perth0,0.969,-1
6,3,fake_perth0,0.965,-1
6,4,fake_perth0,0.965,-1
6,5,fake_perth0,0.033,-1
6,6,fake_perth0,0.013,-1
6,7,fake_perth0,0.013,-1
6,0,fake_perth1,0.989,-1
6,1,fake_perth1,0.99,-1
6,2,fake_perth1,0.964,-1
6,3,fake_perth1,0.967,-1
6,4,fake_perth1,0.966,-1
6,5,fake_perth1,0.035,-1
6,6,fake_perth1,0.01,-1
6,7,fake_perth1,0.012,-1
6,0,fake_perth2,0.987,-1
6,1,fake_perth2,0.989,-1
6,2,fake_perth2,0.964,-1
6,3,fake_perth2,0.965,-1
6,4,fake_perth2,0.97,-1
6,5,fake_perth2,0.028,-1
6,6,fake_perth2,0.009,-1
6,7,fake_perth2,0.01,-1
6,0,fake_perth3,0.975,-1
6,1,fake_perth3,0.974,-1
6,2,fake_perth3,0.95,-1
6,3,fake_perth3,0.945,-1
6,4,fake_perth3,0.959,-1
6,5,fake_perth3,0.044,-1
6,6,fake_perth3,0.023,-1
6,7,fake_perth3,0.025,-1
6,0,fake_perth4,0.982,-1
6,1,fake_perth4,0.987,-1
6,2,fake_perth4,0.953,-1
6,3,fake_perth4,0.963,-1
6,4,fake_perth4,0.959,-1
6,5,fake_perth4,0.039,-1
6,6,fake_perth4,0.016,-1
6,7,fake_perth4,0.015,-1
6,0,fake_lagos0,0.99,-1
6,1,fake_lagos0,0.99,-1
6,2,fake_lagos0,0.979,-1
6,3,fake_lagos0,0.984,-1
6,4,fake_lagos0,0.979,-1
6,5,fake_lagos0,0.02,-1
6,6,fake_lagos0,0.01,-1
6,7,fake_lagos0,0.01,-1
6,0,fake_lagos1,0.991,-1
6,1,fake_lagos1,0.994,-1
6,2,fake_lagos1,0.984,-1
6,3,fake_lagos1,0.98,-1
6,4,fake_lagos1,0.98,-1
6,5,fake_lagos1,0.018,-1
6,6,fake_lagos1,0.009,-1
6,7,fake_lagos1,0.009,-1
6,0,fake_lagos2,0.994,-1
6,1,fake_lagos2,0.991,-1
6,2,fake_lagos2,0.989,-1
6,3,fake_lagos2,0.986,-1
6,4,fake_lagos2,0.986,-1
6,5,fake_lagos2,0.012,-1
6,6,fake_lagos2,0.005,-1
6,7,fake_lagos2,0.009,-1
6,0,fake_lagos3,0.983,-1
6,1,fake_lagos3,0.986,-1
6,2,fake_lagos3,0.981,-1
6,3,fake_lagos3,0.974,-1
6,4,fake_lagos3,0.972,-1
6,5,fake_lagos3,0.026,-1
6,6,fake_lagos3,0.015,-1
6,7,fake_lagos3,0.012,-1
6,0,fake_lagos4,0.99,-1
6,1,fake_lagos4,0.991,-1
6,2,fake_lagos4,0.985,-1
6,3,fake_lagos4,0.972,-1
6,4,fake_lagos4,0.978,-1
6,5,fake_lagos4,0.014,-1
6,6,fake_lagos4,0.011,-1
6,7,fake_lagos4,0.01,-1
6,0,fake_nairobi0,0.988,-1
6,1,fake_nairobi0,0.985,-1
6,2,fake_nairobi0,0.974,-1
6,3,fake_nairobi0,0.94,-1
6,4,fake_nairobi0,0.973,-1
6,5,fake_nairobi0,0.031,-1
6,6,fake_nairobi0,0.012,-1
6,7,fake_nairobi0,0.014,-1
6,0,fake_nairobi1,0.991,-1
6,1,fake_nairobi1,0.989,-1
6,2,fake_nairobi1,0.968,-1
6,3,fake_nairobi1,0.932,-1
6,4,fake_nairobi1,0.973,-1
6,5,fake_nairobi1,0.028,-1
6,6,fake_nairobi1,0.013,-1
6,7,fake_nairobi1,0.014,-1
6,0,fake_nairobi2,0.983,-1
6,1,fake_nairobi2,0.984,-1
6,2,fake_nairobi2,0.969,-1
6,3,fake_nairobi2,0.919,-1
6,4,fake_nairobi2,0.972,-1
6,5,fake_nairobi2,0.031,-1
6,6,fake_nairobi2,0.015,-1
6,7,fake_nairobi2,0.018,-1
6,0,fake_nairobi3,0.986,-1
6,1,fake_nairobi3,0.981,-1
6,2,fake_nairobi3,0.96,-1
6,3,fake_nairobi3,0.935,-1
6,4,fake_nairobi3,0.96,-1
6,5,fake_nairobi3,0.035,-1
6,6,fake_nairobi3,0.012,-1
6,7,fake_nairobi3,0.016,-1
6,0,fake_nairobi4,0.986,-1
6,1,fake_nairobi4,0.987,-1
6,2,fake_nairobi4,0.965,-1
6,3,fake_nairobi4,0.937,-1
6,4,fake_nairobi4,0.967,-1
6,5,fake_nairobi4,0.04,-1
6,6,fake_nairobi4,0.014,-1
6,7,fake_nairobi4,0.012,-1
6,0,fake_casablanca0,0.976,-1
6,1,fake_casablanca0,0.975,-1
6,2,fake_casablanca0,0.965,-1
6,3,fake_casablanca0,0.946,-1
6,4,fake_casablanca0,0.967,-1
6,5,fake_casablanca0,0.035,-1
6,6,fake_casablanca0,0.023,-1
6,7,fake_casablanca0,0.023,-1
6,0,fake_casablanca1,0.987,-1
6,1,fake_casablanca1,0.982,-1
6,2,fake_casablanca1,0.975,-1
6,3,fake_casablanca1,0.957,-1
6,4,fake_casablanca1,0.975,-1
6,5,fake_casablanca1,0.029,-1
6,6,fake_casablanca1,0.016,-1
6,7,fake_casablanca1,0.018,-1
6,0,fake_casablanca2,0.982,-1
6,1,fake_casablanca2,0.986,-1
6,2,fake_casablanca2,0.968,-1
6,3,fake_casablanca2,0.956,-1
6,4,fake_casablanca2,0.969,-1
6,5,fake_casablanca2,0.032,-1
6,6,fake_casablanca2,0.013,-1
6,7,fake_casablanca2,0.013,-1
6,0,fake_casablanca3,0.981,-1
6,1,fake_casablanca3,0.98,-1
6,2,fake_casablanca3,0.969,-1
6,3,fake_casablanca3,0.945,-1
6,4,fake_casablanca3,0.966,-1
6,5,fake_casablanca3,0.032,-1
6,6,fake_casablanca3,0.015,-1
6,7,fake_casablanca3,0.012,-1
6,0,fake_casablanca4,0.985,-1
6,1,fake_casablanca4,0.987,-1
6,2,fake_casablanca4,0.976,-1
6,3,fake_casablanca4,0.941,-1
6,4,fake_casablanca4,0.974,-1
6,5,fake_casablanca4,0.021,-1
6,6,fake_casablanca4,0.014,-1
6,7,fake_casablanca4,0.015,-1
6,0,fake_melbourne0,0.968,-1
6,1,fake_melbourne0,0.97,-1
6,2,fake_melbourne0,0.962,-1
6,3,fake_melbourne0,0.91,-1
6,4,fake_melbourne0,0.964,-1
6,5,fake_melbourne0,0.035,-1
6,6,fake_melbourne0,0.029,-1
6,7,fake_melbourne0,0.031,-1
6,0,fake_melbourne1,0.935,-1
6,1,fake_melbourne1,0.932,-1
6,2,fake_melbourne1,0.917,-1
6,3,fake_melbourne1,0.816,-1
6,4,fake_melbourne1,0.913,-1
6,5,fake_melbourne1,0.078,-1
6,6,fake_melbourne1,0.066,-1
6,7,fake_melbourne1,0.065,-1
6,0,fake_melbourne2,0.948,-1
6,1,fake_melbourne2,0.945,-1
6,2,fake_melbourne2,0.936,-1
6,3,fake_melbourne2,0.841,-1
6,4,fake_melbourne2,0.934,-1
6,5,fake_melbourne2,0.068,-1
6,6,fake_melbourne2,0.051,-1
6,7,fake_melbourne2,0.056,-1
6,0,fake_melbourne3,0.836,-1
6,1,fake_melbourne3,0.844,-1
6,2,fake_melbourne3,0.653,-1
6,3,fake_melbourne3,0.843,-1
6,4,fake_melbourne3,0.651,-1
6,5,fake_melbourne3,0.35,-1
6,6,fake_melbourne3,0.158,-1
6,7,fake_melbourne3,0.159,-1
6,0,fake_melbourne4,0.958,-1
6,1,fake_melbourne4,0.962,-1
6,2,fake_melbourne4,0.941,-1
6,3,fake_melbourne4,0.914,-1
6,4,fake_melbourne4,0.934,-1
6,5,fake_melbourne4,0.07,-1
6,6,fake_melbourne4,0.042,-1
6,7,fake_melbourne4,0.043,-1
6,0,fake_melbourne5,0.965,-1
6,1,fake_melbourne5,0.968,-1
6,2,fake_melbourne5,0.939,-1
6,3,fake_melbourne5,0.912,-1
6,4,fake_melbourne5,0.937,-1
6,5,fake_melbourne5,0.066,-1
6,6,fake_melbourne5,0.032,-1
6,7,fake_melbourne5,0.037,-1
6,0,fake_melbourne6,0.946,-1
6,1,fake_melbourne6,0.948,-1
6,2,fake_melbourne6,0.944,-1
6,3,fake_melbourne6,0.842,-1
6,4,fake_melbourne6,0.938,-1
6,5,fake_melbourne6,0.052,-1
6,6,fake_melbourne6,0.054,-1
6,7,fake_melbourne6,0.055,-1
6,0,fake_melbourne7,0.952,-1
6,1,fake_melbourne7,0.953,-1
6,2,fake_melbourne7,0.952,-1
6,3,fake_melbourne7,0.857,-1
6,4,fake_melbourne7,0.954,-1
6,5,fake_melbourne7,0.045,-1
6,6,fake_melbourne7,0.046,-1
6,7,fake_melbourne7,0.044,-1
6,0,fake_guadalupe0,0.971,-1
6,1,fake_guadalupe0,0.975,-1
6,2,fake_guadalupe0,0.952,-1
6,3,fake_guadalupe0,0.872,-1
6,4,fake_guadalupe0,0.944,-1
6,5,fake_guadalupe0,0.057,-1
6,6,fake_guadalupe0,0.029,-1
6,7,fake_guadalupe0,0.025,-1
6,0,fake_guadalupe1,0.975,-1
6,1,fake_guadalupe1,0.973,-1
6,2,fake_guadalupe1,0.945,-1
6,3,fake_guadalupe1,0.861,-1
6,4,fake_guadalupe1,0.949,-1
6,5,fake_guadalupe1,0.056,-1
6,6,fake_guadalupe1,0.026,-1
6,7,fake_guadalupe1,0.021,-1
6,0,fake_guadalupe2,0.986,-1
6,1,fake_guadalupe2,0.989,-1
6,2,fake_guadalupe2,0.98,-1
6,3,fake_guadalupe2,0.964,-1
6,4,fake_guadalupe2,0.979,-1
6,5,fake_guadalupe2,0.022,-1
6,6,fake_guadalupe2,0.011,-1
6,7,fake_guadalupe2,0.01,-1
6,0,fake_guadalupe3,0.984,-1
6,1,fake_guadalupe3,0.984,-1
6,2,fake_guadalupe3,0.98,-1
6,3,fake_guadalupe3,0.932,-1
6,4,fake_guadalupe3,0.977,-1
6,5,fake_guadalupe3,0.027,-1
6,6,fake_guadalupe3,0.02,-1
6,7,fake_guadalupe3,0.018,-1
6,0,fake_tokyo0,0.934,-1
6,1,fake_tokyo0,0.934,-1
6,2,fake_tokyo0,0.867,-1
6,3,fake_tokyo0,0.861,-1
6,4,fake_tokyo0,0.861,-1
6,5,fake_tokyo0,0.135,-1
6,6,fake_tokyo0,0.06,-1
6,7,fake_tokyo0,0.068,-1
6,0,fake_tokyo1,0.916,-1
6,1,fake_tokyo1,0.918,-1
6,2,fake_tokyo1,0.841,-1
6,3,fake_tokyo1,0.795,-1
6,4,fake_tokyo1,0.837,-1
6,5,fake_tokyo1,0.172,-1
6,6,fake_tokyo1,0.087,-1
6,7,fake_tokyo1,0.081,-1
6,0,fake_tokyo2,0.829,-1
6,1,fake_tokyo2,0.828,-1
6,2,fake_tokyo2,0.811,-1
6,3,fake_tokyo2,0.656,-1
6,4,fake_tokyo2,0.814,-1
6,5,fake_tokyo2,0.181,-1
6,6,fake_tokyo2,0.176,-1
6,7,fake_tokyo2,0.168,-1
6,0,fake_tokyo3,0.852,-1
6,1,fake_tokyo3,0.86,-1
6,2,fake_tokyo3,0.853,-1
6,3,fake_tokyo3,0.656,-1
6,4,fake_tokyo3,0.844,-1
6,5,fake_tokyo3,0.163,-1
6,6,fake_tokyo3,0.14,-1
6,7,fake_tokyo3,0.143,-1
6,0,fake_tokyo4,0.941,-1
6,1,fake_tokyo4,0.941,-1
6,2,fake_tokyo4,0.925,-1
6,3,fake_tokyo4,0.892,-1
6,4,fake_tokyo4,0.927,-1
6,5,fake_tokyo4,0.083,-1
6,6,fake_tokyo4,0.066,-1
6,7,fake_tokyo4,0.058,-1
6,0,fake_tokyo5,0.958,-1
6,1,fake_tokyo5,0.965,-1
6,2,fake_tokyo5,0.945,-1
6,3,fake_tokyo5,0.917,-1
6,4,fake_tokyo5,0.943,-1
6,5,fake_tokyo5,0.059,-1
6,6,fake_tokyo5,0.036,-1
6,7,fake_tokyo5,0.038,-1
6,0,fake_tokyo6,0.949,-1
6,1,fake_tokyo6,0.948,-1
6,2,fake_tokyo6,0.892,-1
6,3,fake_tokyo6,0.912,-1
6,4,fake_tokyo6,0.893,-1
6,5,fake_tokyo6,0.106,-1
6,6,fake_tokyo6,0.047,-1
6,7,fake_tokyo6,0.043,-1
6,0,fake_tokyo7,0.953,-1
6,1,fake_tokyo7,0.956,-1
6,2,fake_tokyo7,0.894,-1
6,3,fake_tokyo7,0.905,-1
6,4,fake_tokyo7,0.902,-1
6,5,fake_tokyo7,0.098,-1
6,6,fake_tokyo7,0.045,-1
6,7,fake_tokyo7,0.042,-1
6,0,fake_tokyo8,0.955,-1
6,1,fake_tokyo8,0.95,-1
6,2,fake_tokyo8,0.947,-1
6,3,fake_tokyo8,0.888,-1
6,4,fake_tokyo8,0.954,-1
6,5,fake_tokyo8,0.052,-1
6,6,fake_tokyo8,0.048,-1
6,7,fake_tokyo8,0.042,-1
6,0,fake_tokyo9,0.969,-1
6,1,fake_tokyo9,0.969,-1
6,2,fake_tokyo9,0.965,-1
6,3,fake_tokyo9,0.898,-1
6,4,fake_tokyo9,0.962,-1
6,5,fake_tokyo9,0.042,-1
6,6,fake_tokyo9,0.035,-1
6,7,fake_tokyo9,0.035,-1
6,0,fake_poughkeepsie0,0.976,-1
6,1,fake_poughkeepsie0,0.974,-1
6,2,fake_poughkeepsie0,0.966,-1
6,3,fake_poughkeepsie0,0.931,-1
6,4,fake_poughkeepsie0,0.97,-1
6,5,fake_poughkeepsie0,0.031,-1
6,6,fake_poughkeepsie0,0.024,-1
6,7,fake_poughkeepsie0,0.03,-1
6,0,fake_poughkeepsie1,0.977,-1
6,1,fake_poughkeepsie1,0.979,-1
6,2,fake_poughkeepsie1,0.946,-1
6,3,fake_poughkeepsie1,0.941,-1
6,4,fake_poughkeepsie1,0.947,-1
